mid,title,budget,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,history,horror,music,mystery,romance,scifi,thriller,war,western,original_language,production_companies,release_date,revenue,runtime,popularity,average_rating,num_votes,actor_1,actor_2,actor_3,actor_4,actor_5,actor_6,actor_7,actor_8,actor_9,actor_10,director_1,director_2,director_3
262079,Bleeding Through,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2012-06-30,0,84,0.016502,0.0,0,1538163,35621,1526615,1526616,1526622,1538167,-1,-1,-1,-1,1184590,-1,-1
426681,Sera's Chronicles: The Prologue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,RM Productions and ,2012-07-19,0,20,0.016492,0.0,0,1417798,1583390,1410499,-1,-1,-1,-1,-1,-1,-1,1710820,-1,-1
429942,Winged Seduction: Birds of Paradise,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,National Geographic and ,2012-11-22,0,,0.016488,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
253053,King Of The Hammers - Rise Of The East,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-08-07,0,81,0.016288,0.0,0,1288400,1288398,1288404,1288397,-1,-1,-1,-1,-1,-1,1288406,-1,-1
500336,Spare Time Killers,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,en,API Films and ,2012-04-01,0,85,0.016178,0.0,0,1965614,1965615,1965616,1965617,1965618,1493723,1965619,1207794,518627,-1,1965616,-1,-1
132149,Paul Rodriguez: Just for the Record,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Image Entertainment and ,2012-09-25,0,84,0.016164,0.0,0,55259,-1,-1,-1,-1,-1,-1,-1,-1,-1,1040020,-1,-1
130991,Time Travelers,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,en,Winkler Pictures and ,2012-10-13,0,85,0.016141,0.0,0,579011,579039,579019,579024,579022,1092582,1092583,579077,-1,-1,579011,-1,-1
136636,Freedom For Birth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-20,0,58,0.016141,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
397969,John Lee Hooker - Cook With The Hook: Live 1974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-06-19,0,,0.016141,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
377860,Ballet Magnificat!: Snow Queen,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,en,Ballet Magnificat! and ,2012-12-13,0,110,0.015848,0.0,0,1564555,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
137142,Must Be Nice: DC Snowboarding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,,0.015835,0.0,0,1106870,1106871,146364,1106872,1048411,146370,1106873,1106874,1106875,-1,205247,174109,-1
137836,The Ultimate History Lesson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-07-04,0,300,0.015296,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
466357,An Original DUCKumentary,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,zh,WNET and Coneflower Productions and THIRTEEN and ,2012-12-18,0,60,0.015079,0.0,0,13242,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
492523,Rotgut,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2012-06-01,0,101,0.01483,0.0,0,587414,1459004,1170380,1102383,488245,-1,-1,-1,-1,-1,1517309,-1,-1
305362,Viva Viva,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-01-01,0,101,0.014388,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
239749,Mae and Ash,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-02-09,0,21,0.014136,0.0,0,1289505,966556,969299,1289506,-1,-1,-1,-1,-1,-1,1289507,-1,-1
246738,Chasing Sarasota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-26,0,91,0.013976,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
479975,Without a Mom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,The Branden Blinn Media Group and ,2012-02-11,0,14,0.013959,0.0,0,970216,1379868,1225972,587221,1317380,1200548,-1,-1,-1,-1,-1,-1,-1
116518,"Ryan Villopoto, 2 Be Continued",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,,0.013839,0.0,0,1063989,224044,1063991,1063992,1063993,932530,1063994,107813,1063995,1063996,1063986,-1,-1
515983,Lana Del Rey: National Anthem,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,YouTube and ,2012-09-05,0,7,0.01372,0.0,0,579551,1521445,-1,-1,-1,-1,-1,-1,-1,-1,1276383,-1,-1
163815,Delivering the Goods,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Dahooma Productions and Desbrosses Films and Fluid and Goodface Films and ,2012-12-20,0,84,0.013406,0.0,0,154784,21403,58635,-1,-1,-1,-1,-1,-1,-1,666659,-1,-1
155142,Dinosaur Junior: Bug Live at 930 Club,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,We Got Power Films and ,2012-02-21,0,60,0.013381,0.0,0,1059867,57394,1059868,101820,-1,-1,-1,-1,-1,-1,101811,-1,-1
376861,Bat for Lashes: iTunes Festival 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-30,0,,0.013273,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
186483,Finding Ambrosia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-08-09,0,15,0.013264,0.0,0,1168858,1168859,1168860,-1,-1,-1,-1,-1,-1,-1,1168857,-1,-1
305280,PoZilla vs Grass Valley,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,en,MoreLucas and ,2012-09-14,0,12,0.013191,0.0,0,1387692,-1,-1,-1,-1,-1,-1,-1,-1,-1,1387705,-1,-1
150452,Wild Animals: The Life of the Jungle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-12-01,0,,0.01318,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142295,The Yummy Gummy Search For Santa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,61,0.013156,0.0,0,215969,77355,179270,1116755,-1,-1,-1,-1,-1,-1,77366,1116745,-1
246360,American Transgender,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,National Geographic Television and ,2012-05-01,0,45,0.012939,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
379643,Greeny Phatom The Movie,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-19,0,98,0.012635,0.0,0,1568684,-1,-1,-1,-1,-1,-1,-1,-1,-1,1568684,-1,-1
120419,Baseball in the Time of Cholera,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,RYOT Films and ,2012-04-21,0,28,0.012599,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1527515,1607507,-1
274278,Transcendence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-06-09,0,98,0.012571,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
142995,"Tom Rhodes: Light, Sweet, Crude",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,New Wave Entertainment and ,2012-01-01,0,56,0.012533,0.0,0,216110,-1,-1,-1,-1,-1,-1,-1,-1,-1,139280,-1,-1
179248,Vampire Camp,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2012-07-16,0,78,0.012449,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160560,Uwharrie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-19,0,,0.012446,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
121007,Jack Johnson Live at Kokua,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-04-17,0,,0.012366,0.0,0,22083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
397948,Alice Cooper - AVO Session,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-11-04,0,,0.012288,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
168769,Pitbull: Live at Rock in Rio,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,RCA and ,2012-11-27,0,,0.012112,0.0,0,1009740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
272098,Night Of The Naked Dead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-01,0,86,0.012048,0.0,0,1593122,1593125,1593126,1593128,-1,-1,-1,-1,-1,-1,1593124,-1,-1
251036,Pie Head: A Kinda' True Story,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-03-29,0,,0.011789,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
509278,The Little Red Plane,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,en,PGV Productions and Crown Entertainment and ,2012-04-30,0,86,0.011686,0.0,0,1990803,-1,-1,-1,-1,-1,-1,-1,-1,-1,1990798,-1,-1
125113,Cinematic Titanic: Rattlers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-07-17,0,82,0.011594,0.0,0,117651,117649,30019,117650,30024,-1,-1,-1,-1,-1,232146,-1,-1
483579,86th Annual Macy's Thanksgiving Day Parade,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Brad Lachman Productions and ,2012-11-22,0,180,0.011567,0.0,0,141525,111875,588556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
141141,The Mystical Laws,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,ja,Eleven Arts and Magic Bus and Oh Production and IRH Press and Animesh and ,2012-08-26,0,119,0.011549,0.0,0,84508,89835,1096528,114906,122481,1091989,1222145,122660,112205,62318,1516894,-1,-1
454910,Tainted Goods,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-06-30,0,3,0.011535,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1571091,-1,-1
235889,A Christmas Carol,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-02,0,82,0.011533,0.0,0,143860,1271214,1271215,1271216,1049895,1085747,1271217,1271218,1271219,-1,1271220,-1,-1
474081,"Built To Spill Live in Austin, TX",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Paste Magazine and Sennheiser and ,2012-05-16,0,37,0.011532,0.0,0,1869175,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
111294,Hannibal Buress: A Week To Kill,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-05-20,0,36,0.01153,0.0,0,500427,-1,-1,-1,-1,-1,-1,-1,-1,-1,1409374,-1,-1
170424,Saving Faith,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Pure Flix Entertainment and ,2012-07-15,0,89,0.011529,0.0,0,947566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
255916,Below Ground,100000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2012-06-19,0,76,0.011529,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,592021,-1,-1
168938,Darth Maul Returns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-10,0,,0.011529,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
206543,Judas Priest Live at the US Festival,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-09-04,0,63,0.011402,0.0,0,235434,235435,235436,235437,235438,-1,-1,-1,-1,-1,-1,-1,-1
426852,Trickle Dickle Down,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,2,0.011305,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16384,-1,-1
427066,War In Europe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-21,0,517,0.011107,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
197370,Only the River Knows,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,Kokkaffe Conglomerate and ,2012-09-30,0,84,0.010884,0.0,0,1177512,1177513,219530,1177514,-1,-1,-1,-1,-1,-1,-1,-1,-1
464371,We Didn't Get Famous: The Story of the Southern Music Underground 1978-1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-04-21,0,36,0.010593,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1291561,-1,-1
102269,Super Bowl XLVI Champions - New York Giants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,NFL Films and ,2012-03-06,0,120,0.010475,0.0,0,212727,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
151511,Invicta FC 1: Coenen vs. Ruyssen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-04-28,0,180,0.010467,0.0,0,1131578,1131579,1067570,1067923,1131581,78453,1131583,1131585,1131586,1131587,-1,-1,-1
505315,Hairy Horny Amateurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Baby Doll Pictures and ,2012-06-15,0,121,0.010428,0.0,0,1134601,566061,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
494470,American Nightmare - Reunion Documentary,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,Deathwish Inc. and ,2012-08-07,0,,0.01039,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
160553,Captive: The Sex Slave Girl,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-28,0,62,0.00998,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
312786,Little Angels Vol. 1: ABC's,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-02-01,0,32,0.009971,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
333536,Know Me,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,3,0.00994,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1447825,-1,-1
228729,The Unluckiest Dragon,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-24,0,9,0.009915,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155998,Learn to Sign 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-02,0,90,0.009898,0.0,0,131313,-1,-1,-1,-1,-1,-1,-1,-1,-1,131313,-1,-1
128566,The Player's Manual,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,92,0.009898,0.0,0,1087347,1087348,1087349,-1,-1,-1,-1,-1,-1,-1,93230,-1,-1
320401,The Religious Test,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-01-01,0,90,0.009883,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
384608,"Die Again, Undead One",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,,2012-11-30,0,8,0.009865,0.0,0,17881,-1,-1,-1,-1,-1,-1,-1,-1,-1,38803,-1,-1
429770,The Legend of Cooley Moon,10000,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,en,Mystery Library Productions and ,2012-12-07,0,83,0.009574,0.0,0,1721270,1202600,1721272,-1,-1,-1,-1,-1,-1,-1,1721271,-1,-1
426680,Last Remnants,6500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-17,0,6,0.009454,0.0,0,1417798,1195022,1514243,-1,-1,-1,-1,-1,-1,-1,1710818,-1,-1
127524,Dead in France,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-06-08,0,88,0.009431,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
508234,Demon of the Flats,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,GoldHill Productions and ,2012-12-30,0,57,0.009427,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
453194,Half,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Mountainside View Multimedia and ,2012-05-05,0,25,0.009425,0.0,0,1800159,1800160,1800162,1800163,1800164,1800165,1800166,1800167,-1,-1,1800163,-1,-1
394098,Care Bears Welcome to Care-a-Lot [Season 1 Episode 9] : Bearied Treasure,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,en,American Greetings Corporation and ,2012-07-28,0,66,0.009425,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1877671,-1,-1
133429,Bel Borba Aqui,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-08-03,0,,0.009421,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1097157,1097158,-1
489920,Hanna-Barbera Christmas Classics Collection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-14,0,,0.009421,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
149172,Let Fury Have the Hour,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-12-14,0,100,0.009416,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1128521,-1,-1
308797,Zombie Apocalypse,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Discovery Channel and ,2012-12-18,0,44,0.009412,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
133849,Zawinul Syndicate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-21,0,180,0.009191,0.0,0,1098063,-1,-1,-1,-1,-1,-1,-1,-1,-1,1097789,-1,-1
233465,Trance-Formation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-05,0,97,0.009109,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1400242,-1,-1
336650,A Most Deadly Exchange,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,en,"Haunted Films, LLC and ",2012-04-14,0,16,0.008979,0.0,0,1456966,1456965,1456964,-1,-1,-1,-1,-1,-1,-1,1456964,-1,-1
454311,Head Trauma: The Final Raw Nerve Tour,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-05-01,0,37,0.008888,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1803323,-1,-1
507055,I.R.S. Records Presents The Cutting Edge Volumes I & II,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,MTV Productions and I.R.S. Records and ,2012-10-16,0,116,0.008885,0.0,0,587118,74294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
274457,Crocodile in the Yangtze,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Taluswood Films and Purple Reel Productions and ,2012-04-12,0,75,0.008868,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
100077,The Rock 'n' Roll Dreams of Duncan Christopher,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2012-05-01,0,94,0.00886,0.0,0,1023375,1023384,3041,1023385,1023386,1023387,1023388,1023389,1023390,1023391,1023372,-1,-1
134593,Whittle: The Jet Pioneer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-08-10,0,71,0.008828,0.0,0,1099410,1099411,-1,-1,-1,-1,-1,-1,-1,-1,1099409,-1,-1
297525,Born Schizophrenic: Jani's Next Chapter,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,Discovery Fit & Health and ,2012-06-03,0,42,0.008748,0.0,0,1569081,1569082,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
155989,Sing & Sign 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-04-03,0,90,0.008745,0.0,0,131313,-1,-1,-1,-1,-1,-1,-1,-1,-1,131313,-1,-1
292549,The Young Believers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-07-24,0,,0.008745,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
178551,All You Can Dream,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,it,,2012-07-22,0,,0.008732,0.0,0,108551,1161061,1161062,1161063,-1,-1,-1,-1,-1,-1,130628,-1,-1
153176,Hurricane Sandy Coming Together,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-02,0,61,0.008729,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
377527,Introducing: Bobby.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-04,0,14,0.008729,0.0,0,1563471,1563472,-1,-1,-1,-1,-1,-1,-1,-1,1563469,-1,-1
148776,The Lawrence Arms: An Evening of Extraordinary Circumstance,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-06-05,0,120,0.008729,0.0,0,1445617,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
448065,Secrets of the Viking Sword,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,NOVA Productions and ,2012-10-10,0,54,0.008729,0.0,0,6067,1780846,1780847,1780848,1780849,1780850,1761227,1780852,1780853,-1,1196202,-1,-1
232804,Escape To Black Tree Forest,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,en,RHR Home Video and ,2012-01-06,0,88,0.008718,0.0,0,1267984,1267985,1267959,1267986,1267987,1267975,1267988,1267976,1267989,1267990,1267956,-1,-1
186023,The Blues Brothers: Soul Biscuit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-10-15,0,60,0.008682,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
181077,Cat in the Hat: Miles & Miles of Reptiles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-05-15,0,,0.008452,0.0,0,519,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
369482,She Gone Rogue,8639,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,en,,2012-06-02,0,22,0.008417,0.0,0,1538806,95000,1538982,1538980,106926,-1,-1,-1,-1,-1,1538980,-1,-1
148361,A Joyful Slog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-05-07,0,60,0.008413,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,185017,-1,-1
132213,Glassjaw - Coloring Book live at the Forum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-09-08,0,28,0.008413,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
425125,How To Clean A Cast Iron Pan,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-08,0,6,0.008413,0.0,0,1263561,-1,-1,-1,-1,-1,-1,-1,-1,-1,1564819,-1,-1
145142,Daniel Sloss Live,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-26,0,72,0.008412,0.0,0,1122344,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
153042,"From Nothing, Something: A Documentary on the Creative Process",250000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,en,,2012-05-02,0,79,0.008382,0.0,0,17171,60278,1080735,1046691,1032662,1032661,399593,-1,-1,-1,1133614,-1,-1
284023,SP(EYE) GAM3Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-11-20,0,6,0.008378,0.0,0,131794,-1,-1,-1,-1,-1,-1,-1,-1,-1,131794,-1,-1
396173,The End of Our Lives,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,en,,2012-05-08,0,104,0.008325,0.0,0,506745,1615596,1615597,1579575,95987,170252,-1,-1,-1,-1,1615599,-1,-1
366071,Enchiridion,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,en,,2012-10-12,0,81,0.008315,0.0,0,1529612,1529613,1529614,1529615,-1,-1,-1,-1,-1,-1,1529611,-1,-1
259917,Freud's Naked Truths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-07-03,0,60,0.00831,0.0,0,1323608,-1,-1,-1,-1,-1,-1,-1,-1,-1,1323607,-1,-1
151513,Invicta FC 2: Baszler vs. McMann,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-07-28,0,120,0.008284,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
217642,Easy Rider,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-08-28,0,83,0.008263,0.0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1012088,-1,-1
172600,Warren Miller's Flow State,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-10-19,0,100,0.008249,0.0,0,1155207,1155208,93280,588050,93277,-1,-1,-1,-1,-1,-1,-1,-1
451536,A Passion for the Vine,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,en,,2012-04-10,0,60,0.008247,0.0,0,238869,1793327,1793327,238869,1793328,555982,1793329,87570,-1,-1,1793336,-1,-1
483164,Candy Rides,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,en,Magic Square Films and ,2012-06-29,0,16,0.008247,0.0,0,1911316,1911337,1908500,1911314,1911338,1180742,-1,-1,-1,-1,1510678,-1,-1
